time_period,time_identifier,geographic_level,country_code,country_name,version,school_characteristic,breakdown,characteristic_gender,characteristic_ethnic_major,characteristic_ethnic_minor,characteristic_free_school_meals,Characteristic_sen_status,Characteristic_primary_need,Characteristic_all_primary_need,characteristic_sen_description,characteristic_disadvantage,characteristic_first_language,characteristic_admission_type,characteristic_religious_denomination,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_CI_low,p8score_CI_upp
201920,Academic year,National,E92000001,England,Revised,Converter Academies,Ethnic major,Girls,BLACK,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,886,6535,361156.65,55.3,6499,99.4,3727,57,5098,78,3825,58.5,2007,30.7,2896,44.3,32448.9,4.97,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),Ethnic major,Boys,WHITE,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,48,1906,83012.25,43.6,1888,99.1,684,35.9,1253,65.7,14,0.7,5,0.3,10,0.5,6121.71,3.21,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),Ethnic major,Girls,BLACK,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,27,77,3504.5,45.5,76,98.7,32,41.6,50,64.9,6,7.8,4,5.2,5,6.5,276.48,3.59,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,Admission type,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,9,825,42274.5,51.2,819,99.3,433,52.5,620,75.2,501,60.7,191,23.2,331,40.1,3863.16,4.68,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,Ethnic major,Girls,OTHER,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,333,1223,63091.38,51.6,1203,98.4,611,50,858,70.2,701,57.3,290,23.7,447,36.5,5688.97,4.65,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,Ethnic major,Boys,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,313,779,31572.25,40.5,752,96.5,239,30.7,413,53,210,27,75,9.6,109,14,2706.57,3.47,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,Ethnic major,Boys,MIXED,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1259,7023,363569.14,51.8,6955,99,3747,53.4,5172,73.6,3014,42.9,1663,23.7,2233,31.8,32338.9,4.6,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,Ethnic major,Girls,OTHER,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,54,174,9767.51,56.1,172,98.9,106,60.9,130,74.7,122,70.1,74,42.5,95,54.6,924.96,5.32,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,Ethnic major,Boys,OTHER,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,2,2,10,5,2,100,0,0,0,0,0,0,0,0,0,0,0.5,0.25,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,Ethnic major,Girls,ASIAN,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,76,1237,73577.27,59.5,1232,99.6,832,67.3,1050,84.9,964,77.9,541,43.7,767,62,6884.62,5.57,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),Ethnic major,Boys,BLACK,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,28,145,6056.5,41.8,143,98.6,53,36.6,89,61.4,1,0.7,1,0.7,1,0.7,464.5,3.2,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Studio Schools,Ethnic major,Boys,OTHER,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,11,24,835,34.8,22,91.7,8,33.3,11,45.8,1,4.2,0,0,1,4.2,71.3,2.97,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,Ethnic major,Boys,ASIAN,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,75,1487,82888.51,55.7,1472,99,961,64.6,1205,81,1097,73.8,517,34.8,738,49.6,7758.71,5.22,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,664,54016,2370735.13,43.9,53265,98.6,20277,37.5,32529,60.2,16059,29.7,5838,10.8,9424,17.4,202554.85,3.75,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,Ethnic major,Girls,WHITE,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,106,2609,136580.88,52.3,2577,98.8,1406,53.9,1960,75.1,1552,59.5,793,30.4,1164,44.6,12407.27,4.76,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,Ethnic major,Girls,ASIAN,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1052,14825,898779.02,60.6,14750,99.5,10188,68.7,12482,84.2,9485,64,6324,42.7,7941,53.6,82307.32,5.55,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Studio Schools,Admission type,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,23,1152,47638.5,41.4,1119,97.1,391,33.9,694,60.2,73,6.3,20,1.7,40,3.5,3581.07,3.11,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,Admission type,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,103,18381,880001.25,47.9,18247,99.3,7835,42.6,12663,68.9,6121,33.3,2425,13.2,4108,22.3,74581.48,4.06,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,102,5704,287682.64,50.4,5563,97.5,3007,52.7,4167,73.1,3361,58.9,1529,26.8,2253,39.5,26483.67,4.64,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Studio Schools,Ethnic major,Boys,MIXED,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,15,35,1293.25,37,33,94.3,8,22.9,18,51.4,3,8.6,0,0,0,0,101.15,2.89,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,8,397,18922.75,47.7,394,99.2,179,45.1,274,69,177,44.6,54,13.6,103,25.9,1711.19,4.31,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,Ethnic major,Boys,ASIAN,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1043,14177,803267.92,56.7,14072,99.3,9017,63.6,11408,80.5,7334,51.7,4357,30.7,5680,40.1,72806.8,5.14,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Studio Schools,Ethnic major,Boys,ASIAN,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,8,40,1538.5,38.5,39,97.5,11,27.5,18,45,1,2.5,0,0,0,0,110.99,2.77,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,Ethnic major,Boys,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,62,256,11692.75,45.7,238,93,108,42.2,157,61.3,120,46.9,46,18,71,27.7,1061.19,4.15,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Studio Schools,Ethnic major,Boys,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,12,32,1287.5,40.2,32,100,10,31.3,19,59.4,1,3.1,0,0,0,0,91.99,2.87,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Studio Schools,Ethnic major,Girls,ASIAN,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,9,51,2189.25,42.9,48,94.1,24,47.1,37,72.5,3,5.9,0,0,2,3.9,159.98,3.14,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Studio Schools,Ethnic major,Boys,BLACK,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,8,11,466.75,42.4,11,100,2,18.2,7,63.6,0,0,0,0,0,0,31.67,2.88,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,Ethnic major,Girls,WHITE,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,11,19,108,5.7,9,47.4,0,0,1,5.3,0,0,0,0,0,0,7.52,0.4,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),Ethnic major,Girls,MIXED,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,29,73,3590.75,49.2,73,100,36,49.3,53,72.6,3,4.1,2,2.7,3,4.1,272.48,3.73,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,Ethnic major,Total,CHINESE,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,25,31,1884.25,60.8,30,96.8,22,71,25,80.6,19,61.3,13,41.9,17,54.8,176.66,5.7,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),Ethnic major,Girls,ASIAN,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,23,81,4025.25,49.7,79,97.5,43,53.1,64,79,2,2.5,2,2.5,2,2.5,316.69,3.91,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),Ethnic major,Boys,OTHER,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,18,43,1869.5,43.5,43,100,15,34.9,27,62.8,1,2.3,0,0,1,2.3,146.31,3.4,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Studio Schools,Ethnic major,Total,MIXED,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,17,64,2456,38.4,60,93.8,16,25,35,54.7,4,6.3,1,1.6,1,1.6,182.97,2.86,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,Ethnic major,Total,OTHER,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,982,4358,235745.53,54.1,4252,97.6,2464,56.5,3278,75.2,2396,55,1344,30.8,1845,42.3,21544.22,4.94,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,Ethnic major,Girls,MIXED,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,617,3083,150289,48.7,3044,98.7,1349,43.8,2025,65.7,1373,44.5,580,18.8,902,29.3,12974.66,4.21,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,Ethnic major,Boys,WHITE,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,104,2944,143744,48.8,2880,97.8,1462,49.7,2109,71.6,1470,49.9,686,23.3,1007,34.2,13045.58,4.43,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,Ethnic major,Total,MIXED,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,4,5,10,2,1,20,0,0,0,0,0,0,0,0,0,0,0.66,0.13,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,Ethnic major,Total,BLACK,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1132,12467,651663.54,52.3,12380,99.3,6462,51.8,9259,74.3,6416,51.5,3093,24.8,4582,36.8,58119.26,4.66,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,Ethnic major,Total,WHITE,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,111,5553,280324.88,50.5,5457,98.3,2868,51.6,4069,73.3,3022,54.4,1479,26.6,2171,39.1,25452.85,4.58,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,Ethnic major,Boys,BLACK,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,847,5932,290506.89,49,5881,99.1,2735,46.1,4161,70.1,2591,43.7,1086,18.3,1686,28.4,25670.36,4.33,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),Ethnic major,Total,WHITE,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,48,2638,117062.25,44.4,2610,98.9,1002,38,1771,67.1,32,1.2,13,0.5,21,0.8,8671.01,3.29,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,Ethnic major,Total,BLACK,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,77,1208,58526.5,48.4,1151,95.3,542,44.9,809,67,758,62.7,290,24,479,39.7,5375.21,4.45,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,Ethnic major,Total,ASIAN,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1306,29002,1702046.94,58.7,28822,99.4,19205,66.2,23890,82.4,16819,58,10681,36.8,13621,47,155114.12,5.35,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),Ethnic major,Total,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,26,126,5257.5,41.7,124,98.4,47,37.3,77,61.1,3,2.4,0,0,0,0,385.51,3.06,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,Ethnic major,Total,MIXED,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,686,6344,295710.75,46.6,6252,98.5,2593,40.9,3991,62.9,2491,39.3,990,15.6,1559,24.6,25493.39,4.02,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Studio Schools,Ethnic major,Total,BLACK,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,12,32,1303,40.7,31,96.9,9,28.1,17,53.1,0,0,0,0,0,0,91.18,2.85,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,Ethnic major,Total,CHINESE,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,615,1162,82383.91,70.9,1159,99.7,987,84.9,1095,94.2,809,69.6,661,56.9,754,64.9,7762.86,6.68,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,Ethnic major,Total,ASIAN,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,579,11416,567200.5,49.7,11300,99,5472,47.9,7951,69.6,5171,45.3,2152,18.9,3279,28.7,49728.4,4.36,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Studio Schools,Ethnic major,Total,OTHER,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,13,34,1333.5,39.2,31,91.2,14,41.2,19,55.9,1,2.9,0,0,1,2.9,108.8,3.2,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,Ethnic major,Total,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,998,3675,186572.25,50.8,3620,98.5,1829,49.8,2638,71.8,1561,42.5,813,22.1,1163,31.6,16480.66,4.48,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Studio Schools,Ethnic major,Total,ASIAN,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,12,91,3727.75,41,87,95.6,35,38.5,55,60.4,4,4.4,0,0,2,2.2,270.97,2.98,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),Ethnic major,Total,CHINESE,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,6,8,355.75,44.5,8,100,3,37.5,6,75,0,0,0,0,0,0,25.32,3.17,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,Ethnic major,Total,WHITE,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,16,81,436,5.4,35,43.2,0,0,4,4.9,0,0,0,0,0,0,28.49,0.35,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),Ethnic major,Boys,CHINESE,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,6,8,355.75,44.5,8,100,3,37.5,6,75,0,0,0,0,0,0,25.32,3.17,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,Ethnic major,Boys,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,685,1888,91982.75,48.7,1853,98.1,871,46.1,1298,68.8,714,37.8,353,18.7,519,27.5,8119.95,4.3,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,Ethnic major,Total,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,17,1884,27588.39,14.6,1210,64.2,181,9.6,391,20.8,9,0.5,0,0,1,0.1,2162.98,1.15,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,Ethnic major,Total,BLACK,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1,1,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,Ethnic major,Total,MIXED,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,108,928,47441.75,51.1,909,98,487,52.5,681,73.4,570,61.4,265,28.6,390,42,4381.37,4.72,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Studio Schools,Ethnic major,Girls,WHITE,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,23,395,16961.5,42.9,388,98.2,141,35.7,243,61.5,32,8.1,13,3.3,19,4.8,1260.55,3.19,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,Ethnic major,Girls,OTHER,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,654,2226,127987.39,57.5,2186,98.2,1376,61.8,1775,79.7,1407,63.2,838,37.6,1127,50.6,11761.72,5.28,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,Ethnic major,Total,OTHER,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,469,2761,132936.51,48.1,2699,97.8,1251,45.3,1813,65.7,1381,50,546,19.8,843,30.5,11947.09,4.33,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,Ethnic major,Total,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,80,449,21074.75,46.9,412,91.8,200,44.5,291,64.8,218,48.6,91,20.3,142,31.6,1910.88,4.26,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,Ethnic major,Total,WHITE,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,732,82933,3764841.14,45.4,81996,98.9,32514,39.2,51821,62.5,24498,29.5,10222,12.3,16006,19.3,317378.69,3.83,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),Ethnic major,Total,MIXED,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,43,207,9252.25,44.7,205,99,84,40.6,144,69.6,3,1.4,2,1,3,1.4,697.65,3.37,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,Disadvantage,Girls,Total,Total,Total,Total,Total,Total,Total,Disadvantaged,Total,Total,Total,1410,29448,1338859.56,45.5,28988,98.4,10935,37.1,17909,60.8,10352,35.2,4423,15,6941,23.6,113773.93,3.86,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,Ethnic major,Total,BLACK,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,536,8596,407896.25,47.5,8504,98.9,3610,42,5565,64.7,4104,47.7,1373,16,2314,26.9,35711.75,4.15,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,Disadvantage,Boys,Total,Total,Total,Total,Total,Total,Total,Disadvantaged all other,Total,Total,Total,17,944,10744.25,11.4,552,58.5,63,6.7,137,14.5,5,0.5,0,0,1,0.1,866.24,0.92,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,Disadvantage,Girls,Total,Total,Total,Total,Total,Total,Total,Disadvantaged,Total,Total,Total,12,21,185.25,8.8,12,57.1,1,4.8,2,9.5,0,0,0,0,0,0,15.02,0.72,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Studio Schools,Disadvantage,Boys,Total,Total,Total,Total,Total,Total,Total,Disadvantaged,Total,Total,Total,22,189,6585,34.8,182,96.3,43,22.8,90,47.6,6,3.2,0,0,1,0.5,499.99,2.65,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,FE 14-16 Colleges,Ethnic major,Total,ASIAN,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1,2,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Free Schools,Disadvantage,Boys,Total,Total,Total,Total,Total,Total,Total,Disadvantaged all other,Total,Total,Total,110,4271,226606.64,53.1,4190,98.1,2474,57.9,3329,77.9,2649,62,1285,30.1,1844,43.2,20957.09,4.91,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Sponsored Academies,Disadvantage,Girls,Total,Total,Total,Total,Total,Total,Total,Disadvantaged,Total,Total,Total,723,20656,875737.39,42.4,20339,98.5,6445,31.2,11152,54,6355,30.8,2148,10.4,3548,17.2,72726.99,3.52,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Converter Academies,Disadvantage,Girls,Total,Total,Total,Total,Total,Total,Total,Disadvantaged all other,Total,Total,Total,1418,114049,6714454.23,58.9,113494,99.5,74780,65.6,96577,84.7,61706,54.1,40139,35.2,52092,45.7,599449.22,5.26,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,University Technical Colleges (UTCs),Disadvantage,Girls,Total,Total,Total,Total,Total,Total,Total,Disadvantaged,Total,Total,Total,45,390,16237.5,41.6,381,97.7,132,33.8,231,59.2,14,3.6,6,1.5,9,2.3,1238.54,3.18,:,:,:,:,:
